"subscription_id","customer_id","plan_name","monthly_fee","status","start_date","discount_percent"
9067,R9tAnI,Mini,50,Active,"2023-01-01",20
9068,bh17mJ,Roam,80,Active,"2023-01-01",0
9069,HyzMH8,Business,250,Active,"2023-01-01",5
9070,oqdUPf,Residential,120,Active,"2023-01-01",10
9071,ZSuUE8,Residential,120,Active,"2023-01-01",20
9072,vgc8ZC,Business,250,Active,"2023-01-01",0
9073,TR7Ghf,Residential,120,Paused,"2023-01-01",5
9074,PZXWsr,Residential,120,Active,"2023-01-01",10
9075,NxuhAn,Business,250,Paused,"2023-01-01",20
9076,Akkvox,Residential,120,Active,"2023-01-01",0
9077,OasWtO,Business,250,Active,"2023-01-01",5
9078,fLMMje,Residential,120,Paused,"2023-01-01",10
9079,WTslF0,Roam,80,Active,"2023-01-01",20
9080,d8OK8M,Residential,120,Active,"2023-01-01",0
9081,orRBOc,Residential,120,Active,"2023-01-01",5
9082,"3lvgEf",Roam,80,Active,"2023-01-01",10
9083,O8TxrO,Roam,80,Paused,"2023-01-01",20
9084,LSUUGz,Residential,120,Active,"2023-01-01",0
9085,iKpuSj,Business,250,Active,"2023-01-01",5
9086,mdqMaK,Residential,120,Active,"2023-01-01",10
9087,J3XhE3,Roam,80,Active,"2023-01-01",20
9088,N9910T,Business,250,Active,"2023-01-01",0
9089,C3gxx7,Residential,120,Cancelled,"2023-01-01",5
9090,VLnZpp,Residential,120,Paused,"2023-01-01",10
9091,jgGbqy,Residential,120,Active,"2023-01-01",20
9092,Z26cfU,Roam,80,Active,"2023-01-01",0
9093,aVhDLG,Business,250,Active,"2023-01-01",5
9094,lLSBie,Residential,120,Active,"2023-01-01",10
9095,"7gW9j7",Residential,120,Active,"2023-01-01",20
9096,vLSarp,Residential,120,Active,"2023-01-01",0
9097,EyINjo,Residential,120,Active,"2023-01-01",5
9098,Fa4F8E,Residential,120,Active,"2023-01-01",10
9099,Z3BGHG,Business,250,Active,"2023-01-01",20
9100,qsBWRJ,Roam,80,Active,"2023-01-01",0
9101,ecGtQj,Business,250,Active,"2023-01-01",5
9102,ZZj8Df,Residential,120,Paused,"2023-01-01",10
9103,KoU3XJ,Residential,120,Cancelled,"2023-01-01",20
9104,jTwGkH,Mini,50,Active,"2023-01-01",0
9105,AQzXuX,Residential,120,Active,"2023-01-01",5
9106,X2YnBC,Roam,80,Active,"2023-01-01",10
9107,anY1CE,Residential,120,Active,"2023-01-01",20
9108,FmP6wd,Residential,120,Active,"2023-01-01",0
9109,MJfdct,Residential,120,Active,"2023-01-01",5
9110,uBLyLf,Residential,120,Paused,"2023-01-01",10
9111,htzF3R,Residential,120,Active,"2023-01-01",20
9112,LIQR9Y,Roam,80,Active,"2023-01-01",0
9113,jOn8AT,Residential,120,Cancelled,"2023-01-01",5
9114,J90YiN,Roam,80,Active,"2023-01-01",10
9115,lbf6OZ,Residential,120,Active,"2023-01-01",20
9116,d7S3Ct,Residential,120,Active,"2023-01-01",0
9117,YlV9sM,Mini,50,Active,"2023-01-01",5
9118,sGzUZN,Business,250,Active,"2023-01-01",10
9119,PwzMeF,Residential,120,Active,"2023-01-01",20
9120,"7W491h",Mini,50,Active,"2023-01-01",0
9121,jDkgvV,Residential,120,Active,"2023-01-01",5
9122,cEus0b,Mini,50,Active,"2023-01-01",10
9123,AAQR7q,Business,250,Paused,"2023-01-01",20
9124,qQzzr3,Residential,120,Active,"2023-01-01",0
9125,daODbo,Residential,120,Active,"2023-01-01",5
9126,ynigfL,Mini,50,Cancelled,"2023-01-01",10
9127,vCM6hK,Residential,120,Active,"2023-01-01",20
9128,BeCayz,Residential,120,Active,"2023-01-01",0
9129,ogaGJW,Roam,80,Active,"2023-01-01",5
9130,pwWtV6,Mini,50,Paused,"2023-01-01",10
9131,UFE6eA,Residential,120,Active,"2023-01-01",20
9132,r6bRtA,Mini,50,Active,"2023-01-01",0
9133,KUqYT7,Business,250,Active,"2023-01-01",5
9134,"2Hdfql",Business,250,Active,"2023-01-01",10
9135,VW23mn,Residential,120,Active,"2023-01-01",20
9136,Wlk0yk,Residential,120,Active,"2023-01-01",0
9137,SadjbO,Residential,120,Active,"2023-01-01",5
9138,Jt3tlr,Residential,120,Active,"2023-01-01",10
9139,X9CXu0,Residential,120,Active,"2023-01-01",20
9140,KnEIBw,Residential,120,Cancelled,"2023-01-01",0
9141,O79q7g,Business,250,Active,"2023-01-01",5
9142,XVk9tC,Business,250,Paused,"2023-01-01",10
9143,gRHT5d,Residential,120,Active,"2023-01-01",20
9144,uQkyei,Roam,80,Active,"2023-01-01",0
9145,"72llUL",Residential,120,Active,"2023-01-01",5
9146,LNxSTx,Mini,50,Active,"2023-01-01",10
9147,DFryBL,Residential,120,Cancelled,"2023-01-01",20
9148,c0Jxhp,Residential,120,Active,"2023-01-01",0
9149,TJQ9j6,Residential,120,Active,"2023-01-01",5
9150,kynpbV,Residential,120,Active,"2023-01-01",10
9151,yNVrmC,Mini,50,Active,"2023-01-01",20
9152,EJqzCN,Mini,50,Active,"2023-01-01",0
9153,RVc86L,Residential,120,Active,"2023-01-01",5
9154,d9tJiD,Residential,120,Active,"2023-01-01",10
9155,uWg8Ym,Residential,120,Active,"2023-01-01",20
9156,zbf57C,Residential,120,Active,"2023-01-01",0
9157,pJ9k2V,Roam,80,Active,"2023-01-01",5
9158,WBjg87,Roam,80,Paused,"2023-01-01",10
9159,ceWjKi,Residential,120,Paused,"2023-01-01",20
9160,kquRlM,Roam,80,Active,"2023-01-01",0
9161,XQMhUk,Residential,120,Active,"2023-01-01",5
9162,NwFCnb,Residential,120,Active,"2023-01-01",10
9163,mSIiqh,Residential,120,Active,"2023-01-01",20
9164,rb0upH,Business,250,Active,"2023-01-01",0
9165,yQmfyM,Residential,120,Active,"2023-01-01",5
9166,RiXIcF,Residential,120,Active,"2023-01-01",10
9167,QEukW0,Residential,120,Active,"2023-01-01",20
9168,"2a8FwT",Residential,120,Paused,"2023-01-01",0
9169,"2dgYcv",Residential,120,Active,"2023-01-01",5
9170,zUHLnn,Residential,120,Paused,"2023-01-01",10
9171,e31CXh,Residential,120,Active,"2023-01-01",20
9172,ZYWgaV,Residential,120,Active,"2023-01-01",0
9173,dXj6r6,Residential,120,Active,"2023-01-01",5
9174,Ogxzzo,Roam,80,Active,"2023-01-01",10
9175,"0REiwY",Business,250,Active,"2023-01-01",20
9176,graOqR,Residential,120,Active,"2023-01-01",0
9177,TQWEuZ,Roam,80,Active,"2023-01-01",5
9178,I1PC2I,Residential,120,Active,"2023-01-01",10
9179,XoGU39,Mini,50,Active,"2023-01-01",20
9180,PPbgtJ,Residential,120,Active,"2023-01-01",0
9181,Jdk3MN,Residential,120,Active,"2023-01-01",5
9182,vc1v9r,Residential,120,Active,"2023-01-01",10
9183,FuH2L1,Residential,120,Active,"2023-01-01",20
9184,RWd6YD,Mini,50,Cancelled,"2023-01-01",0
9185,"8oxix5",Residential,120,Active,"2023-01-01",5
9186,Dsi0mG,Residential,120,Active,"2023-01-01",10
9187,NuYUPn,Residential,120,Active,"2023-01-01",20
9188,J8WGX0,Residential,120,Active,"2023-01-01",0
9189,Uff6aX,Residential,120,Active,"2023-01-01",5
9190,acT3fN,Residential,120,Active,"2023-01-01",10
9191,MB3IaT,Business,250,Active,"2023-01-01",20
9192,Em2Ert,Roam,80,Active,"2023-01-01",0
9193,bW5fRN,Residential,120,Cancelled,"2023-01-01",5
9194,pBvkgX,Residential,120,Active,"2023-01-01",10
9195,AvBdhp,Residential,120,Cancelled,"2023-01-01",20
9196,"91kZLX",Residential,120,Active,"2023-01-01",0
9197,"3vUkvz",Business,250,Cancelled,"2023-01-01",5
9198,uBzxhM,Roam,80,Active,"2023-01-01",10
9199,AlknGx,Residential,120,Active,"2023-01-01",20
9200,wIFl8u,Business,250,Active,"2023-01-01",0
9201,"8kUxWy",Mini,50,Cancelled,"2023-01-01",5
9202,"38vUsW",Business,250,Paused,"2023-01-01",10
9203,JAyZpx,Residential,120,Paused,"2023-01-01",20
9204,lydSAi,Roam,80,Active,"2023-01-01",0
9205,lVrLD4,Roam,80,Cancelled,"2023-01-01",5
9206,EHBU7n,Residential,120,Active,"2023-01-01",10
9207,ljOZUb,Roam,80,Active,"2023-01-01",20
9208,ai335S,Residential,120,Cancelled,"2023-01-01",0
9209,He5o62,Roam,80,Active,"2023-01-01",5
9210,"5HyBhI",Residential,120,Cancelled,"2023-01-01",10
9211,ZQNnSr,Residential,120,Active,"2023-01-01",20
9212,PbI1F7,Residential,120,Active,"2023-01-01",0
9213,aB2TGN,Residential,120,Active,"2023-01-01",5
9214,"77T0ko",Mini,50,Active,"2023-01-01",10
9215,odMUlp,Business,250,Active,"2023-01-01",20
9216,j518Y2,Roam,80,Active,"2023-01-01",0
9217,lkjNp3,Residential,120,Active,"2023-01-01",5
9218,"15oVwo",Residential,120,Active,"2023-01-01",10
9219,LxngfS,Residential,120,Active,"2023-01-01",20
9220,"8cYIva",Residential,120,Active,"2023-01-01",0
9221,hmyysh,Roam,80,Active,"2023-01-01",5
9222,jSqbnG,Residential,120,Active,"2023-01-01",10
9223,kcxKYw,Mini,50,Active,"2023-01-01",20
9224,UVhqHU,Roam,80,Active,"2023-01-01",0
9225,sFgWpe,Business,250,Active,"2023-01-01",5
9226,ZufpwF,Roam,80,Paused,"2023-01-01",10
9227,"4YlalJ",Residential,120,Active,"2023-01-01",20
9228,PIwqFV,Mini,50,Active,"2023-01-01",0
9229,BLf5PV,Business,250,Active,"2023-01-01",5
9230,Opim9Z,Residential,120,Active,"2023-01-01",10
9231,DCLFuM,Residential,120,Active,"2023-01-01",20
9232,iki2hs,Residential,120,Paused,"2023-01-01",0
9233,l2wX94,Residential,120,Active,"2023-01-01",5
9234,xIqqB9,Mini,50,Active,"2023-01-01",10
9235,Ii8MTb,Roam,80,Cancelled,"2023-01-01",20
9236,Yh9KbI,Residential,120,Active,"2023-01-01",0
9237,RiMKpP,Residential,120,Active,"2023-01-01",5
9238,OqddN8,Residential,120,Active,"2023-01-01",10
9239,HX47zX,Roam,80,Active,"2023-01-01",20
9240,MJEVS8,Residential,120,Active,"2023-01-01",0
9241,mcJfI5,Residential,120,Active,"2023-01-01",5
9242,JH20hn,Residential,120,Active,"2023-01-01",10
9243,"4V2AbQ",Residential,120,Active,"2023-01-01",20
9244,l7A4dh,Business,250,Active,"2023-01-01",0
9245,"1iVnCb",Residential,120,Paused,"2023-01-01",5
9246,DOQez7,Residential,120,Paused,"2023-01-01",10
9247,NB6Nja,Business,250,Active,"2023-01-01",20
9248,YNKfi5,Residential,120,Active,"2023-01-01",0
9249,CbreoE,Residential,120,Active,"2023-01-01",5
9250,bkKxKP,Roam,80,Active,"2023-01-01",10
9251,zbO8Pr,Residential,120,Active,"2023-01-01",20
9252,e7roOe,Residential,120,Active,"2023-01-01",0
9253,DDh2zR,Residential,120,Active,"2023-01-01",5
9254,DJeBDr,Residential,120,Active,"2023-01-01",10
9255,"4ZOKko",Business,250,Active,"2023-01-01",20
9256,CuDB33,Roam,80,Paused,"2023-01-01",0
9257,CWyaSi,Roam,80,Active,"2023-01-01",5
9258,EVm3Vp,Residential,120,Active,"2023-01-01",10
9259,"6irKSa",Residential,120,Active,"2023-01-01",20
9260,XksxLR,Residential,120,Cancelled,"2023-01-01",0
9261,u9GCLg,Roam,80,Active,"2023-01-01",5
9262,HTrSNl,Residential,120,Active,"2023-01-01",10
9263,hZ3Nba,Mini,50,Active,"2023-01-01",20
9264,kJJMT2,Residential,120,Active,"2023-01-01",0
9265,CTiB7L,Roam,80,Paused,"2023-01-01",5
9266,TzlPfT,Business,250,Active,"2023-01-01",10
9267,"8GJ4gU",Residential,120,Active,"2023-01-01",20
9268,nTU39y,Roam,80,Active,"2023-01-01",0
9269,yJmQtJ,Residential,120,Active,"2023-01-01",5
9270,D8Mjc5,Roam,80,Cancelled,"2023-01-01",10
9271,tO4LQv,Residential,120,Active,"2023-01-01",20
9272,DaicpR,Roam,80,Cancelled,"2023-01-01",0
9273,q1tV6s,Residential,120,Active,"2023-01-01",5
9274,"5YTsi6",Residential,120,Active,"2023-01-01",10
9275,hsqG5P,Residential,120,Active,"2023-01-01",20
9276,iDL7pm,Roam,80,Active,"2023-01-01",0
9277,dKmtcB,Business,250,Cancelled,"2023-01-01",5
9278,mbpD0e,Residential,120,Active,"2023-01-01",10
9279,"6Mk8L9",Residential,120,Active,"2023-01-01",20
9280,rCtQXl,Business,250,Active,"2023-01-01",0
9281,"4BbDFl",Residential,120,Active,"2023-01-01",5
9282,aqLYEi,Residential,120,Active,"2023-01-01",10
9283,bmOHnK,Residential,120,Active,"2023-01-01",20
9284,"9EHr4J",Residential,120,Cancelled,"2023-01-01",0
9285,DcK4oX,Roam,80,Active,"2023-01-01",5
9286,hQmabf,Residential,120,Active,"2023-01-01",10
9287,"01hf1l",Mini,50,Cancelled,"2023-01-01",20
9288,"5vIgiw",Residential,120,Active,"2023-01-01",0
9289,c84RJU,Roam,80,Cancelled,"2023-01-01",5
9290,MywXUe,Business,250,Active,"2023-01-01",10
9291,vRdqlI,Mini,50,Paused,"2023-01-01",20
9292,Qkf9k3,Residential,120,Active,"2023-01-01",0
9293,ypKKjT,Residential,120,Active,"2023-01-01",5
9294,XQ0oPT,Roam,80,Cancelled,"2023-01-01",10
9295,FIcEw1,Residential,120,Paused,"2023-01-01",20
9296,jgoIws,Mini,50,Active,"2023-01-01",0
9297,AkQaz9,Residential,120,Active,"2023-01-01",5
9298,Kc5njl,Residential,120,Active,"2023-01-01",10
9299,XdYJbX,Roam,80,Paused,"2023-01-01",20
9300,mFFciu,Residential,120,Active,"2023-01-01",0
9301,rHerUT,Residential,120,Cancelled,"2023-01-01",5
9302,UnzLGD,Business,250,Active,"2023-01-01",10
9303,UpCXia,Mini,50,Active,"2023-01-01",20
9304,K4aESF,Residential,120,Active,"2023-01-01",0
9305,VpDp2O,Residential,120,Active,"2023-01-01",5
9306,Ggf3Zn,Residential,120,Active,"2023-01-01",10
9307,qt3t9V,Residential,120,Active,"2023-01-01",20
9308,yOdZfU,Residential,120,Active,"2023-01-01",0
9309,z1NsBE,Residential,120,Active,"2023-01-01",5
9310,jSSafj,Mini,50,Paused,"2023-01-01",10
9311,VTKeFU,Mini,50,Active,"2023-01-01",20
9312,hzP98V,Residential,120,Active,"2023-01-01",0
9313,E3skru,Business,250,Active,"2023-01-01",5
9314,yCuV68,Roam,80,Active,"2023-01-01",10
9315,gyyiWp,Residential,120,Active,"2023-01-01",20
9316,aUedQQ,Residential,120,Active,"2023-01-01",0
9317,NOCbpt,Roam,80,Active,"2023-01-01",5
9318,qMJ5Ga,Residential,120,Active,"2023-01-01",10
9319,DaipAj,Roam,80,Active,"2023-01-01",20
9320,h5Ao7N,Business,250,Active,"2023-01-01",0
9321,QLNDq7,Mini,50,Active,"2023-01-01",5
9322,"6xv7nU",Mini,50,Active,"2023-01-01",10
9323,XV1sEl,Mini,50,Active,"2023-01-01",20
9324,tuFbqm,Residential,120,Active,"2023-01-01",0
9325,Qlvkph,Mini,50,Active,"2023-01-01",5
9326,xlKONQ,Business,250,Active,"2023-01-01",10
9327,R8CxDc,Mini,50,Active,"2023-01-01",20
9328,NH7T1C,Residential,120,Cancelled,"2023-01-01",0
9329,WJfdjM,Residential,120,Active,"2023-01-01",5
9330,Lu8L5Y,Roam,80,Active,"2023-01-01",10
9331,Jk8Orr,Residential,120,Active,"2023-01-01",20
9332,qCdied,Business,250,Active,"2023-01-01",0
9333,Lp7Y8a,Residential,120,Cancelled,"2023-01-01",5
9334,FnxIfK,Residential,120,Active,"2023-01-01",10
9335,yni5rQ,Residential,120,Paused,"2023-01-01",20
9336,T7yziL,Residential,120,Active,"2023-01-01",0
9337,D1GwLK,Residential,120,Cancelled,"2023-01-01",5
9338,YgWkwf,Residential,120,Active,"2023-01-01",10
9339,"93vhjV",Roam,80,Active,"2023-01-01",20
9340,cb2wjZ,Mini,50,Active,"2023-01-01",0
9341,nty4ly,Residential,120,Active,"2023-01-01",5
9342,Wmqqmv,Residential,120,Active,"2023-01-01",10
9343,pbWvTM,Residential,120,Active,"2023-01-01",20
9344,cY63Hl,Business,250,Active,"2023-01-01",0
9345,k6DFyg,Mini,50,Active,"2023-01-01",5
9346,Muqm4x,Business,250,Cancelled,"2023-01-01",10
9347,SUv1PT,Residential,120,Active,"2023-01-01",20
9348,sRllvT,Residential,120,Paused,"2023-01-01",0
9349,A55914,Residential,120,Active,"2023-01-01",5
9350,rXAYaq,Residential,120,Active,"2023-01-01",10
9351,KdVI2L,Residential,120,Active,"2023-01-01",20
9352,"9zBXe6",Business,250,Active,"2023-01-01",0
9353,"3kFUqL",Residential,120,Active,"2023-01-01",5
9354,JjSCCb,Residential,120,Active,"2023-01-01",10
9355,taQCti,Mini,50,Active,"2023-01-01",20
9356,zENT2n,Residential,120,Active,"2023-01-01",0
9357,jMvKQG,Residential,120,Active,"2023-01-01",5
9358,pgW2zM,Roam,80,Active,"2023-01-01",10
9359,paIsiV,Roam,80,Active,"2023-01-01",20
9360,ZglG8k,Residential,120,Active,"2023-01-01",0
9361,HwUzuf,Residential,120,Cancelled,"2023-01-01",5
9362,"9DWwnV",Roam,80,Active,"2023-01-01",10
9363,HQtaLS,Residential,120,Cancelled,"2023-01-01",20
9364,C2nmyp,Residential,120,Active,"2023-01-01",0
9365,vRHxhU,Mini,50,Active,"2023-01-01",5
9366,tQhT66,Roam,80,Paused,"2023-01-01",10
9367,gAek4k,Residential,120,Active,"2023-01-01",20
9368,L9vGrT,Residential,120,Paused,"2023-01-01",0
9369,"4PGnnQ",Residential,120,Active,"2023-01-01",5
9370,AYog4f,Residential,120,Paused,"2023-01-01",10
9371,ADISIi,Residential,120,Cancelled,"2023-01-01",20
9372,AlKKZR,Business,250,Active,"2023-01-01",0
9373,fD7kXr,Mini,50,Active,"2023-01-01",5
9374,S0PmDB,Roam,80,Active,"2023-01-01",10
9375,jZIiV0,Residential,120,Active,"2023-01-01",20
9376,k4ShUh,Roam,80,Cancelled,"2023-01-01",0
9377,rz6DqI,Residential,120,Active,"2023-01-01",5
9378,UyyaY2,Residential,120,Paused,"2023-01-01",10
9379,cpmQZv,Residential,120,Active,"2023-01-01",20
9380,kIN4QR,Residential,120,Paused,"2023-01-01",0
9381,yN6gTD,Residential,120,Active,"2023-01-01",5
9382,"7asKYJ",Residential,120,Cancelled,"2023-01-01",10
9383,v6SKzE,Roam,80,Active,"2023-01-01",20
9384,"7P3Iib",Roam,80,Active,"2023-01-01",0
9385,iVUi9i,Roam,80,Active,"2023-01-01",5
9386,VhZRxR,Residential,120,Paused,"2023-01-01",10
9387,gt7tlm,Residential,120,Active,"2023-01-01",20
9388,Rqphlh,Residential,120,Active,"2023-01-01",0
9389,AbV8DH,Mini,50,Active,"2023-01-01",5
9390,mr3muE,Residential,120,Active,"2023-01-01",10
9391,D04wzI,Mini,50,Active,"2023-01-01",20
9392,Y0Dm5e,Residential,120,Active,"2023-01-01",0
9393,c9ZpGE,Residential,120,Active,"2023-01-01",5
9394,qkcqOk,Roam,80,Cancelled,"2023-01-01",10
9395,"9vFRET",Roam,80,Active,"2023-01-01",20
9396,a1iDLU,Residential,120,Active,"2023-01-01",0
9397,KIkvEv,Residential,120,Active,"2023-01-01",5
9398,aFnKjm,Residential,120,Cancelled,"2023-01-01",10
9399,xvYKWA,Residential,120,Active,"2023-01-01",20
9400,wAaF7A,Residential,120,Active,"2023-01-01",0
9401,EYdNny,Mini,50,Cancelled,"2023-01-01",5
9402,w1tuWN,Residential,120,Active,"2023-01-01",10
9403,W5pIDl,Roam,80,Cancelled,"2023-01-01",20
9404,jTn50o,Residential,120,Cancelled,"2023-01-01",0
9405,g5xeWg,Roam,80,Active,"2023-01-01",5
9406,AVgngk,Residential,120,Active,"2023-01-01",10
9407,P7I5Yx,Residential,120,Active,"2023-01-01",20
9408,Lb94rS,Residential,120,Active,"2023-01-01",0
9409,cgr1YX,Residential,120,Active,"2023-01-01",5
9410,M2kGu5,Roam,80,Active,"2023-01-01",10
9411,jnGXDq,Residential,120,Active,"2023-01-01",20
9412,pABg5U,Roam,80,Active,"2023-01-01",0
9413,kuCagF,Roam,80,Active,"2023-01-01",5
9414,qEVxqr,Roam,80,Active,"2023-01-01",10
9415,b4huyJ,Residential,120,Active,"2023-01-01",20
9416,YmSegY,Roam,80,Active,"2023-01-01",0
9417,vQ3Osh,Residential,120,Active,"2023-01-01",5
9418,LOyZBi,Roam,80,Cancelled,"2023-01-01",10
9419,a2LoPD,Residential,120,Active,"2023-01-01",20
9420,LCEoBQ,Residential,120,Active,"2023-01-01",0
9421,ZoWoMu,Residential,120,Active,"2023-01-01",5
9422,UQrxkJ,Residential,120,Active,"2023-01-01",10
9423,"4giT6I",Residential,120,Active,"2023-01-01",20
9424,qPC5hQ,Residential,120,Active,"2023-01-01",0
9425,Ta48SC,Residential,120,Active,"2023-01-01",5
9426,"7eOJVe",Residential,120,Active,"2023-01-01",10
9427,wqyoiR,Residential,120,Cancelled,"2023-01-01",20
9428,sR1UbC,Residential,120,Cancelled,"2023-01-01",0
9429,"8bdVYH",Roam,80,Paused,"2023-01-01",5
9430,TbmVsl,Residential,120,Active,"2023-01-01",10
9431,"0AI3M9",Residential,120,Active,"2023-01-01",20
9432,h5lq7U,Residential,120,Active,"2023-01-01",0
9433,l0oC8i,Roam,80,Active,"2023-01-01",5
9434,Ms84Cy,Residential,120,Active,"2023-01-01",10
9435,"4wQQeq",Roam,80,Active,"2023-01-01",20
9436,VJ73al,Residential,120,Active,"2023-01-01",0
9437,iLvQVC,Residential,120,Cancelled,"2023-01-01",5
9438,DWiJ1r,Residential,120,Active,"2023-01-01",10
9439,EIgW0g,Residential,120,Active,"2023-01-01",20
9440,xuPfro,Residential,120,Paused,"2023-01-01",0
9441,tDd4lU,Business,250,Active,"2023-01-01",5
9442,ppJoge,Residential,120,Active,"2023-01-01",10
9443,saU9U0,Roam,80,Active,"2023-01-01",20
9444,qlbcmW,Residential,120,Active,"2023-01-01",0
9445,bLKeRL,Residential,120,Paused,"2023-01-01",5
9446,m3lvf0,Residential,120,Active,"2023-01-01",10
9447,PBWena,Residential,120,Cancelled,"2023-01-01",20
9448,"9viIGN",Mini,50,Paused,"2023-01-01",0
9449,MrEZ7r,Residential,120,Active,"2023-01-01",5
9450,oqMii4,Residential,120,Paused,"2023-01-01",10
9451,"9a6RR9",Residential,120,Paused,"2023-01-01",20
9452,SlqRl6,Residential,120,Active,"2023-01-01",0
9453,"39CUAJ",Residential,120,Cancelled,"2023-01-01",5
9454,VKrY2P,Residential,120,Active,"2023-01-01",10
9455,FKnncO,Residential,120,Cancelled,"2023-01-01",20
9456,Z8iZxN,Residential,120,Active,"2023-01-01",0
9457,elifcG,Residential,120,Active,"2023-01-01",5
9458,EAl5Y9,Business,250,Paused,"2023-01-01",10
9459,"4Uy5jg",Business,250,Cancelled,"2023-01-01",20
9460,Vrv7c2,Business,250,Paused,"2023-01-01",0
9461,"7KxdR1",Business,250,Active,"2023-01-01",5
9462,egyhHB,Business,250,Active,"2023-01-01",10
9463,VCn2pY,Residential,120,Active,"2023-01-01",20
9464,ngaJlv,Residential,120,Active,"2023-01-01",0
9465,gIbQEl,Residential,120,Active,"2023-01-01",5
9466,enjt69,Residential,120,Paused,"2023-01-01",10
9467,pc05Sz,Residential,120,Active,"2023-01-01",20
9468,NmMsvP,Residential,120,Active,"2023-01-01",0
9469,ekOZyg,Residential,120,Active,"2023-01-01",5
9470,poe2Vv,Residential,120,Active,"2023-01-01",10
9471,"4UrWYR",Mini,50,Active,"2023-01-01",20
9472,jepS8c,Roam,80,Active,"2023-01-01",0
9473,DPTZw3,Residential,120,Active,"2023-01-01",5
9474,SWUNl5,Roam,80,Paused,"2023-01-01",10
9475,BbuQzk,Residential,120,Active,"2023-01-01",20
9476,LlQonJ,Roam,80,Paused,"2023-01-01",0
9477,DxMqmF,Residential,120,Active,"2023-01-01",5
9478,zbgYUZ,Residential,120,Active,"2023-01-01",10
9479,SXkZQJ,Roam,80,Active,"2023-01-01",20
9480,DnNFpB,Residential,120,Active,"2023-01-01",0
9481,Nj001e,Roam,80,Active,"2023-01-01",5
9482,"9ADEuz",Residential,120,Active,"2023-01-01",10
9483,EjHvIH,Residential,120,Active,"2023-01-01",20
9484,PeZFTf,Residential,120,Active,"2023-01-01",0
9485,Ys4SOF,Business,250,Active,"2023-01-01",5
9486,"2LQs6e",Residential,120,Active,"2023-01-01",10
9487,zrbkp1,Residential,120,Active,"2023-01-01",20
9488,QSOZM4,Mini,50,Active,"2023-01-01",0
9489,b6gyEj,Residential,120,Active,"2023-01-01",5
9490,ypSfgK,Residential,120,Active,"2023-01-01",10
9491,ivC4n0,Residential,120,Active,"2023-01-01",20
9492,smKVcb,Residential,120,Active,"2023-01-01",0
9493,aJg8r9,Roam,80,Active,"2023-01-01",5
9494,g5XT0p,Residential,120,Active,"2023-01-01",10
9495,pvtPIk,Residential,120,Paused,"2023-01-01",20
9496,ZU9NyR,Residential,120,Cancelled,"2023-01-01",0
9497,DxEwJQ,Roam,80,Active,"2023-01-01",5
9498,KmYTCd,Residential,120,Active,"2023-01-01",10
9499,bWwUt8,Mini,50,Active,"2023-01-01",20
9500,LhTTmX,Residential,120,Active,"2023-01-01",0
9501,BTxMxH,Roam,80,Active,"2023-01-01",5
9502,GEAQO7,Residential,120,Active,"2023-01-01",10
9503,dWM1T1,Business,250,Paused,"2023-01-01",20
9504,mzD1i5,Residential,120,Active,"2023-01-01",0
9505,cWTJe8,Residential,120,Cancelled,"2023-01-01",5
9506,Kmgs6u,Residential,120,Active,"2023-01-01",10
9507,oIVuc7,Residential,120,Active,"2023-01-01",20
9508,"9PHVG1",Roam,80,Active,"2023-01-01",0
9509,yN7fH7,Residential,120,Cancelled,"2023-01-01",5
9510,dy6z9k,Roam,80,Active,"2023-01-01",10
9511,TFOl0P,Residential,120,Paused,"2023-01-01",20
9512,hXjU1q,Residential,120,Active,"2023-01-01",0
9513,bQknlr,Residential,120,Active,"2023-01-01",5
9514,uXweOx,Business,250,Active,"2023-01-01",10
9515,q2EWGt,Business,250,Active,"2023-01-01",20
9516,q8J8Vx,Residential,120,Active,"2023-01-01",0
9517,TxtLUK,Residential,120,Active,"2023-01-01",5
9518,uobm1u,Roam,80,Active,"2023-01-01",10
9519,zPdJNn,Residential,120,Active,"2023-01-01",20
9520,tXkNX2,Roam,80,Active,"2023-01-01",0
9521,d624MA,Residential,120,Active,"2023-01-01",5
9522,JUZP2Y,Business,250,Paused,"2023-01-01",10
9523,"0OASNP",Roam,80,Active,"2023-01-01",20
9524,sjU2d1,Residential,120,Active,"2023-01-01",0
9525,bW0EGc,Residential,120,Active,"2023-01-01",5
9526,a8T7ew,Residential,120,Active,"2023-01-01",10
9527,CtPuhM,Residential,120,Active,"2023-01-01",20
9528,f5NlON,Mini,50,Active,"2023-01-01",0
9529,Q0OsGF,Residential,120,Active,"2023-01-01",5
9530,bYravz,Residential,120,Active,"2023-01-01",10
9531,"7YzZjz",Mini,50,Active,"2023-01-01",20
9532,qFcxI3,Residential,120,Paused,"2023-01-01",0
9533,DGpq7h,Residential,120,Active,"2023-01-01",5
9534,JA7oqt,Residential,120,Paused,"2023-01-01",10
9535,pktVXS,Business,250,Active,"2023-01-01",20
9536,s2tB9f,Roam,80,Active,"2023-01-01",0
9537,EuKefN,Roam,80,Active,"2023-01-01",5
9538,PnsrmM,Residential,120,Active,"2023-01-01",10
9539,"9YxQm9",Roam,80,Paused,"2023-01-01",20
9540,DhgQUK,Roam,80,Active,"2023-01-01",0
9541,hxv3Jw,Roam,80,Cancelled,"2023-01-01",5
9542,"26fEeV",Roam,80,Active,"2023-01-01",10
